,0
19651,0.0
19652,0.0
19653,0.0
19654,0.5
19655,1.0
19656,-0.2916666666666667
19657,0.0
19658,0.0
19659,0.13333333333333336
19660,0.43333333333333335
19661,0.0
19662,-0.2916666666666667
19663,0.35
19664,-0.17152777777777778
19665,0.35
19666,0.0
19667,0.0
19668,-0.75
19669,-0.4
19670,-0.2
19671,-0.09583333333333334
19672,-0.20624999999999993
19673,0.35
19674,0.25
19675,0.0
19676,0.0
19677,0.6000000000000001
19678,0.0
19679,0.0
19680,0.0
19681,0.0
19682,0.0
19683,0.1
19684,0.0
19685,0.0
19686,0.0
19687,0.85
19688,0.6833333333333332
19689,0.4
19690,0.5
19691,0.0
19692,0.375
19693,0.425
19694,0.0
19695,-0.3333333333333333
19696,0.0
19697,0.5
19698,0.0
19699,0.890625
19700,0.5000000000000001
19701,0.5
19702,-0.2
19703,0.6
19704,0.0
19705,0.6416666666666667
19706,0.0
19707,-0.2
19708,0.0
19709,0.0
19710,0.0
19711,0.0
19712,0.0
19713,0.7
19714,-0.15555555555555559
19715,0.0
19716,0.0
19717,0.0
19718,0.275
19719,0.0
19720,0.0
19721,-0.375
19722,0.5125
19723,0.5
19724,0.23888888888888893
19725,0.5
19726,0.4
19727,-0.04999999999999999
19728,0.0
19729,0.9765625
19730,0.1
19731,0.0
19732,0.0
19733,0.0
19734,1.0
19735,0.0
19736,0.0
19737,0.15555555555555553
19738,0.0
19739,0.0
19740,1.0
19741,-0.44999999999999996
19742,-0.045238095238095244
19743,-0.4
19744,0.35
19745,-0.6
19746,0.0
19747,1.0
19748,0.10000000000000002
19749,0.0
19750,0.0
19751,0.0
19752,0.325
19753,0.0
19754,0.0
19755,0.625
19756,-0.08333333333333337
19757,0.3333333333333333
19758,0.8
19759,0.0
19760,0.0
19761,-0.4
19762,0.0
19763,0.0
19764,0.3666666666666667
19765,0.0
19766,0.02812500000000001
19767,0.0
19768,0.1
19769,-0.7
19770,0.15664335664335663
19771,0.5
19772,-0.4333333333333333
19773,0.39999999999999997
19774,0.2375
19775,-0.4
19776,0.02500000000000001
19777,0.75
19778,0.375
19779,0.0
19780,0.15
19781,0.9765625
19782,0.6
19783,-0.7
19784,0.0849206349206349
19785,0.1
19786,0.049999999999999996
19787,0.025000000000000005
19788,0.0
19789,0.8
19790,0.0
19791,0.0
19792,1.0
19793,0.25
19794,0.27499999999999997
19795,0.0
19796,0.2833333333333333
19797,0.05
19798,0.0
19799,0.0
19800,0.7
19801,0.2833333333333334
19802,0.3125
19803,0.0
19804,-0.06666666666666667
19805,0.25
19806,0.0
19807,-0.4
19808,-0.2777777777777778
19809,0.1261904761904762
19810,0.0
19811,0.225
19812,0.0
19813,0.35
19814,0.3
19815,0.33125
19816,0.4375
19817,0.25
19818,0.0
19819,0.35
19820,-0.15
19821,0.5
19822,0.0
19823,0.0
19824,0.5
19825,0.35
19826,-0.2
19827,0.0
19828,0.0
19829,0.0
19830,0.0
19831,0.0
19832,-0.05
19833,-0.13333333333333333
19834,-0.8
19835,-0.375
19836,0.5
19837,-0.23333333333333334
19838,0.6
19839,-0.13
19840,0.25
19841,0.0
19842,0.0
19843,0.0
19844,0.0
19845,0.0
19846,0.004166666666666674
19847,0.31393939393939396
19848,0.0
19849,0.0
19850,0.20653409090909092
19851,0.6
19852,0.25000000000000006
19853,0.0
19854,0.3125
19855,0.05
19856,-0.8
19857,-0.04583333333333334
19858,0.0
19859,0.0
19860,0.20000000000000004
19861,0.8
19862,0.0
19863,-0.050000000000000044
19864,0.6
19865,0.0
19866,0.0
19867,0.0
19868,0.19999999999999998
19869,0.6
19870,0.6
19871,0.0
19872,0.15000000000000002
19873,0.5
19874,0.0
19875,0.5208333333333334
19876,0.0
19877,0.4
19878,-0.10833333333333334
19879,0.65
19880,0.0
19881,-0.21851851851851853
19882,0.6
19883,1.0
19884,0.19270833333333334
19885,0.45833333333333337
19886,0.11979166666666666
19887,0.41666666666666663
19888,0.0
19889,-0.125
19890,0.7083333333333334
19891,-0.1777777777777778
19892,0.25
19893,-0.6
19894,0.5
19895,0.0
19896,0.06153846153846154
19897,0.0
19898,0.0
19899,-0.3125
19900,-0.398125
19901,-0.4
19902,0.4166666666666667
19903,0.33499999999999996
19904,0.0
19905,0.22129629629629635
19906,0.0
19907,0.35
19908,0.023214285714285725
19909,0.0
19910,-0.22916666666666666
19911,0.9375000000000001
19912,-0.1875
19913,0.26666666666666666
19914,0.27878787878787875
19915,0.125
19916,0.0
19917,-0.2
19918,0.0
19919,0.0
19920,0.06143465909090909
19921,0.0
19922,0.00416666666666667
19923,-0.30000000000000004
19924,0.55
19925,0.125
19926,0.0
19927,0.4121212121212121
19928,-0.078125
19929,0.0
19930,-0.30000000000000004
19931,0.0
19932,0.875
19933,0.5
19934,0.0
19935,0.2
19936,0.6000000000000001
19937,0.0
19938,0.625
19939,0.25
19940,0.0
19941,0.0
19942,-0.5
19943,0.0
19944,0.0
19945,0.0
19946,-0.6
19947,0.0
19948,0.0
19949,-0.30000000000000004
19950,0.0
19951,0.0
19952,0.0
19953,1.0
19954,-0.30000000000000004
19955,0.0
19956,0.0
19957,0.060515873015873
19958,0.0
19959,0.0
19960,0.5
19961,0.0
19962,0.25
19963,0.3040719696969697
19964,0.26633522727272724
19965,0.0
19966,0.625
19967,0.0
19968,0.0
19969,0.0
19970,0.06666666666666667
19971,-0.475
19972,0.13333333333333333
19973,-0.2818181818181818
19974,0.5
19975,0.0
19976,0.0
19977,0.17484126984126983
19978,0.11882716049382719
19979,-0.029761904761904764
19980,-0.16666666666666666
19981,0.09999999999999999
19982,-0.5
19983,0.1
19984,0.0
19985,0.15
19986,0.0675
19987,0.0
19988,0.4
19989,0.0
19990,-0.234375
19991,0.0
19992,0.075
19993,0.23214285714285715
19994,0.0
19995,-0.5229166666666667
19996,0.0
19997,-0.02666666666666666
19998,0.31666666666666665
19999,-0.75
20000,0.0
20001,-0.03678571428571429
20002,0.0
20003,0.0
20004,0.5
20005,0.20999999999999996
20006,0.0
20007,0.0
20008,0.04166666666666667
20009,0.1125
20010,-0.30416666666666664
20011,0.0
20012,0.25
20013,0.0
20014,0.0
20015,-0.25
20016,0.2
20017,0.3525
20018,0.0
20019,0.0
20020,0.8
20021,0.0
20022,0.15
20023,0.0
20024,-0.275
20025,0.0
20026,0.20120192307692308
20027,0.4671875
20028,0.10000000000000002
20029,0.0
20030,0.0
20031,-0.05
20032,0.0
20033,0.11875000000000001
20034,0.1875
20035,0.1
20036,0.0
20037,1.0
20038,0.13333333333333333
20039,0.0
20040,0.16184371184371185
20041,0.3
20042,0.25
20043,0.0
20044,-0.3916666666666666
20045,0.45
20046,0.0
20047,0.4
20048,0.09140211640211637
20049,0.0
20050,0.0
20051,-0.3166666666666667
20052,0.0
20053,0.625
20054,0.041666666666666664
20055,0.0
20056,0.0
20057,-0.7999999999999999
20058,0.0
20059,0.0
20060,0.6
20061,0.0
20062,0.0
20063,-0.5
20064,0.0
20065,-0.5
20066,0.0
20067,0.4
20068,0.0
20069,0.8
20070,0.0
20071,0.6000000000000001
20072,-0.6
20073,0.44791666666666663
20074,0.024999999999999994
20075,-0.42500000000000004
20076,0.0
20077,-0.17499999999999996
20078,-0.5
20079,0.0
20080,5.551115123125783e-17
20081,0.0
20082,0.3333333333333333
20083,0.0
20084,0.0
20085,-0.7999999999999999
20086,0.0
20087,0.0
20088,-0.05
20089,-0.4
20090,-0.15000000000000002
20091,-0.26666666666666666
20092,0.0
20093,0.0
20094,-0.1
20095,0.3055555555555556
20096,-0.1875
20097,0.0
20098,-0.0638888888888889
20099,-0.2
20100,-0.07866666666666668
20101,0.0
20102,0.16666666666666666
20103,0.4666666666666667
20104,-0.12222222222222223
20105,0.0
20106,-0.024999999999999994
20107,0.2857142857142857
20108,0.15
20109,0.30000000000000004
20110,0.12976190476190474
20111,0.0
20112,-0.19999999999999998
20113,0.0
20114,0.14285714285714285
20115,-0.2
20116,0.0
20117,0.0
20118,0.0
20119,0.0
20120,0.0
20121,0.5
20122,0.16666666666666666
20123,0.5
20124,0.0
20125,-0.4
20126,0.0
20127,0.0
20128,-0.025000000000000005
20129,-0.265625
20130,-0.625
20131,0.6
20132,-0.25
20133,-0.013888888888888886
20134,-0.375
20135,0.25
20136,0.0
20137,0.35
20138,0.024999999999999994
20139,-0.004647435897435907
20140,0.8
20141,0.0
20142,0.0
20143,0.3
20144,0.0
20145,0.6
20146,0.5
20147,0.0
20148,0.0
20149,0.0
20150,0.0
20151,0.0
20152,0.0
20153,0.0
20154,0.0
20155,0.0
20156,0.0
20157,0.0
20158,0.0
20159,0.0
20160,0.8
20161,0.0
20162,-0.7999999999999999
20163,0.0
20164,0.5
20165,0.0
20166,0.7
20167,0.16666666666666666
20168,0.0
20169,0.029999999999999992
20170,0.35
20171,0.0
20172,0.5
20173,-0.5911111111111111
20174,-0.05347222222222222
20175,0.0
20176,0.0
20177,0.0
20178,0.0
20179,0.0
20180,-0.2
20181,1.0
20182,0.0
20183,0.0
20184,-0.5
20185,0.0
20186,0.0
20187,0.4666666666666666
20188,0.0
20189,0.8
20190,0.0
20191,-0.1714285714285714
20192,0.0
20193,0.7
20194,0.0
20195,0.3333333333333333
20196,0.0
20197,0.8
20198,-0.18524305555555556
20199,0.0
20200,0.43333333333333335
20201,0.0
20202,-0.625
20203,0.5
20204,0.18541666666666662
20205,0.08554112554112554
20206,0.0
20207,0.06666666666666665
20208,0.345
20209,0.4681818181818182
20210,0.06888888888888889
20211,0.0
20212,-0.5
20213,-0.125
20214,0.35700757575757575
20215,0.5
20216,0.65
20217,-0.9921875
20218,0.13146853146853146
20219,0.0
20220,-0.125
20221,0.0
20222,0.31428571428571433
20223,-0.041249999999999995
20224,0.08333333333333333
20225,0.0
20226,0.25
20227,0.5
20228,0.0
20229,0.0
20230,0.0
20231,0.1
20232,-0.16666666666666666
20233,0.0
20234,0.0
20235,0.25
20236,-0.375
20237,0.1
20238,0.5
20239,0.0
20240,-0.125
20241,0.16666666666666666
20242,-0.03035714285714286
20243,0.5
20244,0.35
20245,-0.35
20246,0.2
20247,0.8
20248,-0.5
20249,0.0
20250,-0.39583333333333337
20251,0.0
20252,-0.125
20253,0.375
20254,1.0
20255,0.15468749999999998
20256,0.0
20257,-0.30000000000000004
20258,-0.125
20259,0.4000000000000001
20260,0.0
20261,0.0
20262,0.0
20263,0.05
20264,0.0
20265,-0.3934343434343434
20266,0.04999999999999999
20267,0.0
20268,-0.15
20269,0.3833333333333333
20270,0.0
20271,0.0
20272,-0.05833333333333333
20273,0.44285714285714284
20274,0.0
20275,0.0
20276,0.0
20277,0.0
20278,0.0
20279,-0.45625
20280,0.6000000000000001
20281,0.0
20282,0.0
20283,0.2
20284,-0.05
20285,-0.375
20286,0.5
20287,0.0
20288,0.4
20289,0.45
20290,-0.08273208273208273
20291,-0.3
20292,0.35
20293,0.125
20294,0.0
20295,0.2
20296,0.2
20297,0.20833333333333334
20298,0.0
20299,0.0
20300,0.55
20301,-0.3047619047619048
20302,0.8
20303,0.25
20304,0.09166666666666666
20305,-0.2
20306,0.13636363636363635
20307,0.25
20308,-0.6
20309,0.0
20310,-0.2
20311,0.09233974358974359
20312,0.10000000000000002
20313,0.0
20314,0.30000000000000004
20315,-0.2333333333333333
20316,0.0
20317,0.05208333333333334
20318,0.5
20319,0.0
20320,-0.11666666666666664
20321,-0.15714285714285714
20322,0.16666666666666666
20323,0.0
20324,-0.25
20325,-0.6
20326,-0.06666666666666665
20327,0.0
20328,-0.5
20329,0.0
20330,0.0
20331,0.5
20332,0.0
20333,0.0
20334,0.0
20335,0.0
20336,0.6
20337,0.0
20338,0.9765625
20339,-0.2
20340,0.0
20341,0.0
20342,0.0
20343,0.0
20344,0.6
20345,0.0
20346,0.5
20347,0.0
20348,-0.15
20349,0.0
20350,0.0
20351,0.0
20352,0.0
20353,0.0
20354,0.0
20355,0.4
20356,0.7
20357,-0.7
20358,0.0
20359,0.0
20360,-0.6
20361,-0.47692307692307684
20362,0.0
20363,0.0
20364,-0.16666666666666666
20365,0.0
20366,0.0
20367,0.0
20368,0.0
20369,-0.5
20370,0.0
20371,0.0
20372,0.1351190476190476
20373,0.0
20374,0.0
20375,-0.13333333333333336
20376,0.225
20377,0.2130681818181818
20378,0.5
20379,0.0
20380,0.0
20381,0.0
20382,-0.2
20383,0.0
20384,0.15000000000000002
20385,0.0
20386,0.135
20387,0.8125
20388,0.0
20389,0.0
20390,0.0
20391,0.0
20392,-0.6999999999999998
20393,-0.15625
20394,0.41785714285714287
20395,-0.15555555555555559
20396,0.02380952380952382
20397,0.0
20398,-1.0
20399,0.0
20400,0.0
20401,0.425
20402,1.0
20403,-0.25
20404,-0.3
20405,-0.39999999999999997
20406,0.35
20407,0.8
20408,-0.024999999999999974
20409,-0.08333333333333333
20410,0.0
20411,0.0
20412,-0.4166666666666666
20413,-0.020000000000000004
20414,0.0
20415,0.3166666666666667
20416,0.7
20417,-0.25
20418,0.5
20419,0.0
20420,0.3279761904761905
20421,-0.008333333333333304
20422,0.0
20423,0.7
20424,-0.5
20425,0.0
20426,0.041666666666666664
20427,0.24375000000000002
20428,0.25625
20429,-0.08888888888888889
20430,-0.1
20431,0.10833333333333334
20432,0.0
20433,0.5
20434,0.4333333333333333
20435,0.13636363636363635
20436,0.2
20437,-0.19999999999999998
20438,0.3
20439,0.0
20440,-0.31666666666666665
20441,0.0
20442,0.325
20443,0.0
20444,0.3625
20445,0.2833333333333333
20446,-0.09999999999999998
20447,-0.15555555555555559
20448,0.8
20449,-0.16666666666666666
20450,0.3625
20451,0.08333333333333333
20452,0.0
20453,0.0
20454,0.30833333333333335
20455,0.0
20456,0.0
20457,-0.5
20458,-0.4
20459,0.375
20460,0.6000000000000001
20461,1.0
20462,-1.0
20463,0.125
20464,0.25
20465,0.2875
20466,0.0
20467,0.10416666666666666
20468,0.0
20469,0.0
20470,0.0
20471,0.8
20472,0.0
20473,0.7
20474,0.0
20475,0.0
20476,-0.63671875
20477,0.0
20478,0.0
20479,0.0
20480,0.35
20481,0.16666666666666669
20482,0.7
20483,0.2
20484,0.0
20485,0.0
20486,0.0
20487,0.1
20488,0.0
20489,0.0
20490,0.42777777777777776
20491,0.0
20492,0.0
20493,0.0
20494,0.0
20495,0.0
20496,0.4
20497,0.44259259259259265
20498,0.17142857142857143
20499,-0.2
20500,-0.7
20501,0.6499999999999999
20502,0.0
20503,0.0
20504,0.2840909090909091
20505,0.23875
20506,0.0
20507,0.0
20508,0.0
20509,0.302
20510,0.275
20511,-0.25555555555555554
20512,0.9765625
20513,0.0
20514,0.0
20515,0.037500000000000006
20516,0.0
20517,0.0715909090909091
20518,0.4375
20519,0.7083333333333333
20520,0.16742424242424242
20521,0.14375
20522,-0.16666666666666666
20523,0.3782828282828283
20524,-0.7142857142857143
20525,0.049999999999999996
20526,0.5
20527,0.2
20528,0.0
20529,-0.07772727272727273
20530,-0.15833333333333333
20531,0.0
20532,0.0
20533,0.5916666666666667
20534,0.5681818181818181
20535,-0.11805555555555554
20536,0.07878787878787878
20537,0.05
20538,0.0
20539,0.012499999999999983
20540,0.5
20541,0.0
20542,0.0
20543,0.0
20544,0.0
20545,0.0
20546,1.0
20547,0.07500000000000001
20548,0.375
20549,0.625
20550,0.0
20551,0.5
20552,0.0
20553,0.4
20554,0.23020833333333335
20555,0.1111111111111111
20556,0.25
20557,0.0
20558,0.0
20559,0.5
20560,0.0
20561,0.2875
20562,-0.048437499999999994
20563,0.7
20564,0.0
20565,1.0
20566,0.0
20567,0.0
20568,0.0
20569,0.125
20570,0.0
20571,0.5
20572,0.0
20573,0.3
20574,0.5
20575,0.0
20576,-0.2
20577,-0.8
20578,0.8
20579,1.0
20580,0.0
20581,0.0
20582,1.0
20583,1.0
20584,0.0
20585,0.0
20586,0.0
20587,0.0
20588,0.5
20589,0.35
20590,-0.6999999999999998
20591,0.190625
20592,0.0
20593,0.5
20594,0.0
20595,0.0
20596,-0.3125
20597,0.0
20598,0.0
20599,0.0
20600,0.375
20601,0.0
20602,1.0
20603,0.58125
20604,0.675
20605,0.0
20606,-0.2
20607,0.0
20608,0.0
20609,0.4
20610,0.35
20611,0.0
20612,0.14545454545454548
20613,0.8544921875
20614,0.75
20615,0.5
20616,0.0
20617,0.0
20618,0.0
20619,0.175
20620,-0.1361111111111111
20621,0.1271604938271605
20622,-0.6999999999999998
20623,-0.05
20624,-0.3
20625,0.5
20626,0.0
20627,0.5464285714285715
20628,0.0
20629,0.0
20630,0.25
20631,0.13636363636363635
20632,0.0
20633,0.36736111111111114
20634,-0.07500000000000001
20635,0.5
20636,0.06818181818181818
20637,0.13636363636363635
20638,-0.6999999999999998
20639,1.0
20640,0.2
20641,0.0
20642,-0.6
20643,0.0
20644,-0.4
20645,0.0
20646,0.0
20647,0.0
20648,0.0
20649,-0.2311111111111111
20650,0.0
20651,-0.4
20652,-0.2
20653,-0.14666666666666667
20654,-0.14999999999999997
20655,-0.3125
20656,0.06666666666666665
20657,-0.2
20658,-0.4
20659,-0.03333333333333336
20660,0.08749999999999998
20661,0.0
20662,-0.34
20663,-0.17500000000000002
20664,-0.3375
20665,0.625
20666,0.0
20667,0.3333333333333333
20668,0.0
20669,0.19999999999999998
20670,0.14444444444444446
20671,0.159375
20672,0.0
20673,0.425
20674,0.39285714285714285
20675,0.16666666666666666
20676,0.0
20677,0.0
20678,0.0
20679,0.8
20680,-0.7
20681,0.0
20682,0.0
20683,0.0
20684,0.0
20685,0.8
20686,0.0
20687,-0.044444444444444446
20688,0.4000000000000001
20689,0.0
20690,0.25
20691,0.2
20692,0.0
20693,-0.05166666666666667
20694,0.0
20695,0.0
20696,0.2
20697,0.0
20698,0.0
20699,0.0
20700,0.25
20701,-0.05
20702,0.0
20703,0.0
20704,0.07000000000000003
20705,0.0
20706,0.0
20707,0.35
20708,0.0
20709,0.0
20710,0.43333333333333335
20711,-0.275
20712,-0.1
20713,0.0
20714,0.325
20715,0.25625
20716,0.0
20717,0.0
20718,-0.08333333333333333
20719,0.0
20720,0.0
20721,-0.125
20722,-0.125
20723,0.0
20724,0.3333333333333333
20725,0.4681818181818182
20726,0.0
20727,-0.07708333333333334
20728,0.0
20729,-0.15555555555555559
20730,-0.2916666666666667
20731,0.22916666666666669
20732,0.8
20733,0.0
20734,-0.2
20735,0.0
20736,0.0
20737,0.0
20738,0.0
20739,0.8
20740,0.0
20741,0.0
20742,0.0
20743,0.0
20744,0.0
20745,0.0
20746,-0.6
20747,0.0
20748,0.0
20749,0.0
20750,0.0
20751,0.0
20752,0.0
20753,0.0
20754,0.0
20755,0.0
20756,0.0
20757,0.0
20758,0.0
20759,0.0
20760,0.0
20761,0.0
20762,0.0
20763,1.0
20764,0.0
20765,0.0
20766,-0.625
20767,0.0
20768,-0.7
20769,-0.04285714285714286
20770,0.0
20771,-0.6875
20772,0.25
20773,0.0
20774,-0.6
20775,0.2284090909090909
20776,0.3058333333333333
20777,-0.4
20778,0.65
20779,0.3925
20780,-0.1875
20781,0.0
20782,0.8
20783,0.50625
20784,0.0
20785,0.0
20786,0.0
20787,0.35
20788,0.021590909090909105
20789,0.4125
20790,0.5
20791,0.6
20792,0.24545454545454545
20793,0.75
20794,0.7125
20795,0.5194417735042735
20796,1.0
20797,0.8
20798,0.1375
20799,0.7500000000000001
20800,0.3961363636363636
20801,-0.03749999999999987
20802,0.30755208333333334
20803,0.5
20804,0.1875
20805,0.5
20806,0.36231060606060606
20807,-0.005208333333333329
20808,0.0
20809,0.5
20810,0.0
20811,0.21000000000000002
20812,0.7395833333333334
20813,0.0
20814,0.24583333333333335
20815,0.23499999999999996
20816,0.1111111111111111
20817,0.37083333333333335
20818,0.2833333333333333
20819,0.55
20820,0.325
20821,0.125
20822,0.7083333333333334
20823,0.78125
20824,0.07847222222222221
20825,0.5916666666666667
20826,0.056249999999999994
20827,0.2333333333333333
20828,-0.23697916666666666
20829,0.55625
20830,0.325
20831,0.625
20832,0.3181818181818182
20833,0.4
20834,0.6716517857142856
20835,0.0
20836,0.525
20837,0.0
20838,0.0
20839,0.421875
20840,1.0
20841,0.0
20842,0.44318181818181823
20843,0.02000000000000001
20844,0.0
20845,1.0
20846,0.0
20847,-0.44999999999999996
20848,0.0
20849,0.0
20850,0.875
20851,0.75
20852,0.3125
20853,0.45208333333333334
20854,0.3703125
20855,0.25
20856,0.4000000000000001
20857,0.8
20858,0.85
20859,0.0
20860,0.0
20861,0.8
20862,0.39999999999999997
20863,0.0
20864,0.0
20865,0.22499999999999998
20866,0.0
20867,0.0
20868,0.0
20869,0.8
20870,0.5
20871,0.8
20872,0.5
20873,1.0
20874,0.0
20875,0.0
20876,0.0
20877,0.0
20878,0.4
20879,0.7000000000000001
20880,0.5
20881,0.0
20882,0.054583333333333345
20883,0.0
20884,0.0
20885,0.3625
20886,0.0
20887,0.0
20888,0.7
20889,0.25
20890,-0.3
20891,0.0
20892,-0.3333333333333333
20893,0.0
20894,-0.16666666666666666
20895,0.3125
20896,0.0
20897,-0.5
20898,0.16
20899,0.0
20900,0.09
20901,-0.2
20902,0.1
20903,-0.010101010101010102
20904,0.30000000000000004
20905,0.3
20906,-0.11538461538461539
20907,0.0
20908,0.8
20909,0.5
20910,0.8
20911,0.0
20912,0.0
20913,0.0
20914,0.0
20915,-0.35
20916,-0.6958333333333333
20917,0.25
20918,0.6666666666666666
20919,0.6666666666666666
20920,1.0
20921,0.0
20922,0.0
20923,0.0
20924,0.0
20925,0.4
20926,0.0
20927,0.0
20928,0.0
20929,-0.44999999999999996
20930,0.0
20931,0.0
20932,0.0
20933,0.0
20934,0.0
20935,0.0
20936,0.7
20937,0.0
20938,0.0
20939,0.0
20940,0.0
20941,0.1
20942,0.0
20943,0.0
20944,0.0
20945,0.1
20946,0.0
20947,0.0
20948,0.5
20949,0.0
20950,0.0
20951,0.0
20952,0.0
20953,0.0
20954,0.0
20955,0.6000000000000001
20956,0.0
20957,0.0
20958,1.0
20959,0.5
20960,0.6000000000000001
20961,0.0
20962,0.5
20963,0.0
20964,0.0
20965,0.0
20966,0.0
20967,0.2
20968,0.5
20969,0.0
20970,0.0
20971,0.2090909090909091
20972,0.0
20973,0.0
20974,0.0
20975,0.0
20976,0.390625
20977,0.5681818181818181
20978,0.0
20979,-0.07500000000000001
20980,0.0
20981,0.0
20982,0.43376623376623374
20983,-0.4
20984,0.0
20985,0.5833333333333334
20986,0.22123015873015875
20987,-0.205
20988,0.5666666666666667
20989,0.1
20990,0.0
20991,0.0
20992,0.1
20993,0.022222222222222216
20994,1.0
20995,-0.8
20996,0.0
20997,0.0
20998,0.6000000000000001
20999,0.325
21000,-0.10625
21001,0.0375
21002,-0.3211111111111111
21003,0.37
21004,0.25
21005,0.0
21006,0.7
21007,-1.0
21008,0.2333333333333333
21009,0.0
21010,0.0
21011,0.35
21012,0.16249999999999998
21013,0.0
21014,0.0
21015,0.5
21016,0.0
21017,0.0
21018,0.1
21019,-0.2916666666666667
21020,0.0
21021,0.0
21022,0.0
21023,0.0
21024,0.0
21025,0.0
21026,1.0
21027,0.0
21028,0.0
21029,0.0
21030,0.0
21031,0.0
21032,0.44642857142857145
21033,0.13333333333333333
21034,-0.15555555555555559
21035,0.1782051282051282
21036,0.34500000000000003
21037,0.43333333333333335
21038,-0.6333333333333333
21039,0.0
21040,-0.07499999999999996
21041,0.1
21042,0.16666666666666666
21043,0.35
21044,0.0
21045,0.07023809523809524
21046,0.48999999999999994
21047,0.09999999999999998
21048,0.2
21049,0.0
21050,0.35
21051,0.2
21052,-0.3
21053,0.5
21054,1.0
21055,-0.2
21056,-0.12916666666666665
21057,-0.2
21058,0.0
21059,0.0
21060,0.0
21061,1.0
21062,-0.2
21063,0.0
21064,0.0
21065,0.49444444444444446
21066,0.0
21067,-0.5
21068,0.0
21069,0.0
21070,0.48000000000000004
21071,0.0
21072,0.0
21073,0.0
21074,0.0
21075,0.0
21076,0.0
21077,0.0
21078,0.0
21079,1.0
21080,0.0
21081,0.3090909090909091
21082,-0.4
21083,0.0
21084,0.06600529100529104
21085,0.19
21086,0.8
21087,-0.16666666666666666
21088,0.2672727272727273
21089,0.0905103668261563
21090,0.0
21091,0.18750000000000003
21092,0.0
21093,0.0
21094,0.5222222222222221
21095,0.0
21096,0.45
21097,-0.2
21098,-0.11249999999999999
21099,0.4166666666666667
21100,0.8
21101,0.5
21102,0.32857142857142857
21103,0.6
21104,0.0
21105,0.048148148148148155
21106,-0.5
21107,-0.5
21108,0.2
21109,0.0
21110,0.0
21111,0.275
21112,-0.125
21113,0.55
21114,0.0
21115,-0.5
21116,0.0
21117,0.0
21118,0.8
21119,0.0
21120,0.8
21121,-1.0
21122,0.0
21123,0.0
21124,0.034343434343434336
21125,0.6
21126,0.5
21127,-0.10311111111111111
21128,1.0
21129,0.1
21130,0.0
21131,0.2
21132,0.0
21133,0.0
21134,0.0
21135,0.0
21136,0.0
21137,0.0
21138,-0.5
21139,0.17499999999999996
21140,0.0
21141,0.875
21142,0.5
21143,1.0
21144,0.39999999999999997
21145,0.25
21146,0.8
21147,1.0
21148,-0.5
21149,0.6166666666666667
21150,0.4583333333333333
21151,0.85
21152,0.0
21153,0.85
21154,0.35
21155,0.0
21156,0.0
21157,0.0
21158,0.0
21159,0.0
21160,0.0
21161,1.0
21162,0.0
21163,0.0
21164,-0.01272727272727272
21165,0.0
21166,0.0
21167,-0.06666666666666667
21168,0.0
21169,1.0
21170,0.0
21171,0.375
21172,0.0
21173,0.17777777777777773
21174,0.0
21175,0.0
21176,0.0
21177,0.0
21178,0.0
21179,1.0
21180,0.0
21181,0.0
21182,0.0
21183,0.0
21184,-0.75
21185,0.0
21186,0.0
21187,0.0
21188,0.5
21189,0.475
21190,0.0
21191,0.55
21192,0.85
21193,0.0
21194,1.0
21195,0.39999999999999997
21196,1.0
21197,0.0
21198,0.3625
21199,-0.017777777777777743
21200,0.0
21201,0.0
21202,1.0
21203,0.6
21204,0.4454545454545455
21205,1.0
21206,0.0
21207,0.0
21208,0.55
21209,0.12500000000000003
21210,0.0
21211,0.5
21212,0.29375
21213,0.0
21214,0.0
21215,0.0
21216,-0.8
21217,-1.0
21218,0.0
21219,0.0
21220,0.39999999999999997
21221,0.15833333333333335
21222,-1.0
21223,0.2417493386243386
21224,0.7
21225,0.7
21226,0.0
21227,0.0
21228,0.5
21229,0.375
21230,0.3333333333333333
21231,0.2
21232,0.3666666666666667
21233,0.25
21234,-0.175
21235,0.0
21236,0.6
21237,0.0
21238,0.5
21239,-0.4
21240,0.0
21241,0.11666666666666667
21242,0.5681818181818181
21243,0.0
21244,0.0
21245,-0.04999999999999996
21246,1.0
21247,0.475
21248,0.2
21249,0.0
21250,0.0
21251,0.0
21252,0.328125
21253,0.0
21254,1.0
21255,0.6
21256,-0.1
21257,0.0
21258,0.0
21259,1.0
21260,-0.1
21261,0.75
21262,0.125
21263,-0.049999999999999975
21264,0.4
21265,0.35
21266,1.0
21267,0.0
21268,0.7
21269,0.0
21270,-0.5
21271,0.0
21272,0.65
21273,0.0
21274,0.0
21275,0.0
21276,0.5
21277,0.6000000000000001
21278,1.0
21279,0.0
21280,0.0
21281,0.0
21282,0.0
21283,0.0
21284,-0.15
21285,0.21428571428571427
21286,0.0
21287,0.0
21288,-0.6999999999999998
21289,0.0
21290,0.0
21291,1.0
21292,0.35
21293,0.0
21294,0.0
21295,0.0
21296,1.0
21297,0.0
21298,0.0
21299,0.0
21300,0.5
21301,0.1706168831168831
21302,0.0
21303,0.08
21304,0.0
21305,0.0
21306,0.0
21307,-0.7999999999999999
21308,0.0
21309,0.5
21310,0.1
21311,0.16111111111111112
21312,-0.16666666666666666
21313,0.15625
21314,0.7
21315,0.0
21316,-0.0822222222222222
21317,0.0
21318,0.0
